id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count
797252,0.5,"I'm not the one who is confused about reality versus perception you & your tranny friends are.  My daughters don't need to be exposed to your twisted sense of morality at an early age.  Growing up in this world is difficult enough for a youngster without the confusion of being in a locker room seeing what they thought was a woman undress in front of them.  There is zero reason to explain this situation to an 8-10 year old child who still plays with Barbie dolls.  
You and others who think like you want to force this on innocent children because you want to ram your twisted idealogy down their throats at an early age.",0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2017-01-06 02:04:30.604875+00,21,793846.0,160063,approved,0,0,0,0,0,0.0,4,10
616595,0.0,"Christ doesn't meet the expert criteria as Messiah, Judaism. Nope, he isn't it. The Christian version is imposed after his death. His role as Messiah is a revisionist opinion, a mind event. My evaluation has no effect on its reality function. You claim to know the ""workings of the almighty?"" So do others (not me), most of whom are different than yours. What gives?

Jesus prophesied, falsely albeit: ""Truly I say to you, there are some of those who are standing here who will not taste death until they see the Son of Man coming in His kingdom.“ (Matthew 16: 27, 28) There is also an implication they would see death after Messiah arrived! What, no eternal life?

The context is clear, he believed the Jewish version of the end of the age (prophesied for hundreds of previous years) with the glorious event of the return of David or Elijah, not himself. In the Jewish mind he was eliminated as a possible candidate when he died as a common criminal.

Sorry, no Deliverer! Live a full life!",0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-21 14:50:43.908276+00,52,615056.0,152328,approved,0,0,0,0,0,0.0,6,6
1035612,0.1666666666666666,"Self-segregation happens.  Jewish people like to live among other Jews, for instance.  And ""White flight"" is a legitimate term in the Social Sciences today.  Nothing controversial about these phenomena, although many do not like that they exist.",0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,2017-02-23 19:15:35.044595+00,53,1035380.0,314224,approved,1,0,0,0,2,0.0,6,6
6177585,0.5,"Please explain what ""the gay lifestyle"" is.
Most of you on the right certainly support abridging the rights of any non-white, non-christian, non-hetero, non-male..and I guess in your world that doesn't count as ""hate"", it's MAGA.",0.2,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-10-19 07:25:55.064093+00,102,6176548.0,390595,approved,0,0,0,8,1,0.0,4,10
5982104,0.5609756097560976,"Seriously ? She must be referring to the snowflakes? Intelligent women equipped with common sense & the ability to see through bullcrap.,.. DID NOT VOTE for Ms Clinton !!!! Ms Clinton SCREWED HERSELF by her own words & behaviors. She is only validating the decision was the right one, (not to vote 4 her) by her childish behavior & her inability to admit her mistakes !!!!  Grow up you spoiled brat...AKA .... Ms Clinton",0.024390243902439,0.2195121951219512,0.048780487804878,0.5365853658536586,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-19 19:52:17.038018+00,105,,378325,approved,0,0,0,0,0,0.0121951219512195,4,82
5411923,0.0,"Worried about the two policemen and other victims of yet another shooting in the land of the Second Amendment where guns are king.  They ignore that part of the Second Amendment that states ""well regulated"" and so it goes.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-14 13:01:35.279456+00,54,,344171,approved,0,0,0,19,4,0.0,0,4
5523145,0.6,"Eloisa, is it not that the name ""Reuben"" is Jewish which is far different that Ruben, a Spanish name. 
I believe that it is a common mistake by those who have little knowledge of people outside White society to mistake Ruben a Spanish name for ""Reuben"" a Jewish name.
The tenor of you comment, Eloisa, that  you inserted  in my discussion with Brett seems to me comes from racial discrimination - ""are you taking a class in high school"" - meaning an uneducated Jew.",0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-07-04 00:07:23.237534+00,22,5521986.0,351221,approved,0,0,0,0,0,0.0,4,10
659479,0.5,"Bublis, here is the wrong track - conservatives who talk smaller government and then, invade a woman's vagina, conservatives who claim they are not lawyers and therefor do not know what sexual assault or rape is, conservatives who do not represent all of the people in their state, conservatives that do not compromise and think this is a badge of honor, conservatives that think their God deserves a seat at the table even though their God does not pay any of the bills, conservatives who love war but do not send their own kids and do not give an answers as to what a win would actually look like. The list goes on and on but the current conservative movement is not just on the wrong track, its on the wrong side of the planet.",0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2016-12-04 16:25:08.604444+00,21,658958.0,154390,approved,0,0,0,0,0,0.4,5,10
5326838,0.3,"The man is an enigma.  (No, not an enema.)  One one hand, he foments hatred of Muslims, while on the other, he praises those who defend them.",0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-30 15:21:43.696616+00,102,,338746,approved,0,0,0,0,0,0.0,10,10
6109912,0.7727272727272726,Donnie Moscow is freaking out about the Mueller investigation and trying to order around the black guys so his base thinks he's a white bad ass.,0.0303030303030303,0.2424242424242425,0.6212121212121212,0.696969696969697,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,2017-10-09 03:50:12.006319+00,102,,386832,rejected,0,0,0,0,0,0.1515151515151515,6,66
418955,0.5875,"Wow! I think electing a female leader in these somewhat United Staes is a bigger deal than I thought, based on these posts and the ignorance some demonstrate... What Ailes did was harassment, disgusting and represents a view of women that is at best really sick and sad, and at worst illegal. And the bosses at Fox Knew! That's the worst of the worst...they didn't back up their own revelations with actions..fire his ass, no golden parachute! No his world view was too valuable and made a few tons of money...and money is the operative reason this all happened.
Make an example, regardless of party, that we are all better than that.",0.075,0.3625,0.2125,0.475,0.075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-05 23:43:42.198677+00,13,,143082,approved,0,0,0,0,0,0.3625,4,80
6312681,0.0,Photoshop.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-08 03:40:07.282192+00,55,6312569.0,397979,approved,0,0,0,0,0,0.0,4,4
368444,0.0,"Thanks for the lesson, TUC (I mean it non-sarcastically). I guess I see biblical words used in very different ways from kindness and love by some, so I should amend my statement. The hateful rhetoric comes from some people interpreting religious texts in their way. Maybe the Bible is only good, but it has of course been used by terrible people in history and continues to serve that purpose today by some. Hence my wish for a strong separation of church and state. I know plenty of religious people (hey, some religious people are among my best friends, as the saying goes!) and have been awed by the strength of purpose it gives to some and how it generates good works. But like all human institutions it is often corrupted so that tempers my enthusiasm quite a bit.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-29 05:18:44.427570+00,13,368397.0,140188,approved,0,0,0,0,0,0.0,11,4
5218883,0.0,"Any Christian who'd vote for a specific candidate just because his pastor got up in the pulpit and told him to, is a kneejerk, low-information voter anyway.  

As for pastors who think that's an appropriate use of the pulpit, we know there are already a lot of those out there.  And for many election cycles, they've been doing it in what they seem to think is a ""clever"" way with a lot of winks and nods.  This EO will bring them more out in the open -- which is probably a good thing -- but it may also invoke the law of unintended consequences.  

Because there are a lot of ethical pastors out there who've always abided by this tax law.  They're just as free now to speak their minds as the jackleg preachers.  And what they have to say probably won't be anything that Trump will be pleased to hear.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-05 14:14:12.705428+00,55,,332250,approved,2,0,0,5,0,0.0,4,4
5055324,0.3,"I don't find anything edgy, cool or defiant about feminist excesses. Please put your clothes back on and use your resources to address important issues. I don't want to expose my breasts. I do, however, care about flexible work options so I can take proper care of my family. Feminists have lost the plot.",0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-25 20:45:35.720481+00,54,,321571,approved,2,0,1,9,2,0.3,4,10
5192662,0.0,Ashton Kutcher...my new hero!!  Excellent post!  Very well put.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-28 23:19:32.987776+00,21,5190527.0,330391,approved,0,0,0,3,0,0.0,0,4
1012431,0.3,"Trudeau is setting us up for greater taxation to support unjustifiable  runaway spending, It is this government  corruption and inefficiency dressed in hypocrisy that is the basis of public dissatisfaction.
There is a higher than normal work and income insecurity  but this is mainly due to an historically rapid  change in the nature of work and the difficulty in adaptation with the speed of such change. Better to focus on giving our people the education and training necessary to adapt than to go after false bogeymen to justify unhelpful government intrusion and taxation.
In terms of income inequality, labour at the management level has captured an inordinate share of the public company's wealth at the expense of company labour as well as its shareholders.
Wealth inequality has been the product of  our Central Bank which has driven up the value of asset classes with below real market interest rates.",0.0,0.0,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-18 14:28:08.348162+00,54,,168783,approved,0,0,0,2,0,0.0,0,10
987401,0.6714285714285714,"Again with the hateful, dishonest and cowardly comment, from a real hater!!  You're either a complete moron, Islamist in disguise, as many of these terrorist cowards are-hiding in populated areas, hiding behind women/children, hiding in Mosques, hiding in burkas, etc.  It's radical Muslims gunning down everyone, not Christians, Jews, Hindus, etc, FACT!  And too many, possibly ones like you, are quick to challenge others for being at fault; knowing all to well for you to stand as an honorable man and openly denounce these radical atrocities would ""surely""  get your little liberal snowflake butt in a whole world of trouble!!  Stand up and be counted and see who really shoots you in the back!!!   And all you do is rattle off your in-tolerant and dishonest opinion; you have to because, while you may shout down my comments you're not able to refute my statements. Because all you have, is how you lived there, so what!!",0.0714285714285714,0.3571428571428571,0.5,0.6714285714285714,0.1857142857142856,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1666666666666666,0.5,0.0,0.0,0.8333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-13 01:13:20.326880+00,21,983615.0,167364,rejected,0,0,0,0,0,0.1571428571428571,6,70
948396,0.7,"""Actually, the Catholic church has been manipulating and killing people ever since Fatima, 1917.""

Bob, just curious: by ""killing people"", you're referring to what?",0.1,0.1,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-04 07:16:28.446354+00,53,948030.0,165953,approved,1,0,0,1,1,0.0,4,10
5797256,0.1666666666666666,"I am a Republican and support President Trump. He was not my 1st, 2nd nor 3rd choice in the Presidential Caucus. But he won fair and square. And to dispell any other assumptions; born and raised on Oahu, I'm Chinese, Portuguese,  German and Korean, grandparents immigrated to Hawaii, both parents worked very hard to send siblings and myself to Catholic Parochial schools and live in the same house for the last 65 years, have friends of all ethnicities, all political persuasions, Republicans, Democrats, Independents and Libertarians, all religious preferences and sexual preferences. There are more citizens like me than Democrats and media would like to acknowledge.",0.0,0.0,0.1666666666666666,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,2017-08-18 20:35:41.990996+00,55,5797102.0,367894,approved,0,0,0,8,0,0.0,10,6
5999006,0.3,Medicaid was supposed to be a safety net. Now its over bloated and full of fraud.,0.2,0.0,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-22 12:09:53.465519+00,102,5990979.0,379727,approved,0,0,0,2,0,0.0,0,10
6153665,0.5,"I get it.  The haze isn't from oil & gas, it's caused by gay marriage.  And thoughts and prayers will take care of it.",0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16 00:48:56.321822+00,102,6115921.0,385880,approved,0,0,0,0,0,0.0,4,10
488925,0.0,"Whoops!  In Star Trek speak he ""Dropped his shields"".",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-23 20:15:16.184820+00,21,,146701,approved,0,0,0,2,0,0.0,4,4
931214,0.2,"I never heard of the man and I've read nothing he's written, but I'm sure that he's going to be pure evil.",0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-01 04:17:12.329492+00,54,,165365,approved,1,0,0,0,1,0.0,9,5
992204,0.5,"Surprise, surprise, surprise.

And the ethically unaware, shameless part-time mayor dodges another bullet in his quest for being a legend in his own mind...",0.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-14 05:23:44.371122+00,22,,168045,approved,1,1,1,0,0,0.0,0,10
5850042,0.0,The woman in the bar kept asking if they could switch the channel to Dancing with the Stars.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-27 16:45:24.817831+00,54,,371127,approved,0,0,0,0,0,0.0,10,4
755502,0.5675675675675675,A true coward. Hit and run.,0.0135135135135135,0.0,0.0135135135135135,0.527027027027027,0.054054054054054,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-26 05:10:37.632148+00,54,754210.0,158493,approved,0,0,0,3,5,0.0,0,74
307044,0.7222222222222222,"Of course he was homophobic and misogynist.  By today's standards everyone in 1850 was homophobic and misogynistic.  What a laugh.  And this dude is a University President.  U Chicago is my school and in my will, I am thinking of deleting them for employing such an idiot.",0.0416666666666666,0.1527777777777778,0.0694444444444444,0.75,0.0694444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-05-07 15:09:46.065231+00,13,,74255,approved,0,0,0,1,0,0.0138888888888888,10,72
1040412,0.5945945945945946,regulating for the sake of being a bureaucrat is disgusting,0.0,0.0405405405405405,0.1081081081081081,0.5945945945945946,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-24 18:25:12.795601+00,21,,314654,approved,0,0,0,1,0,0.0,0,74
819980,0.6,"No, they are mentally deranged. A normal sane person doesn't say, ""Hey, that person looks good! Guess I'll take  them against their will!"", now do they.",0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2017-01-10 19:30:56.965212+00,21,819782.0,160997,approved,0,0,0,1,0,0.0,10,10
5337964,0.0,"""45 per cent of secondary-school students [are male]""

And why don't we hear alarm bells about this in the press?

Why haven't we heard alarm bells about the decline in male university enrollment that has been going on for 40 years?

Because boys are valued less than girls. Because public schools are now female-centric.

They didn't use to be but they are now. 40 years ago there were claims that public schools were hostile to girls ways of learning. One of the stats used to support this was that boys received much more attention than girls - what the research avoided explaining was that the excess attention received was _negative attention_. That's right the justification for schools being made more girl friendly was that boys were disciplined more frequently than girls. Of course that bit of information was never revealed - it was simply portrayed as boys being favoured over girls.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-01 07:37:27.927310+00,54,,339399,approved,0,0,0,2,0,0.0,6,4
5862986,0.5,"The way he phrased that--white people committing violence against white people . . . guess the poor widdle white people were just marching around minding their own business and KABOOM. 
Nope, no racism here. ;-(",0.0,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-08-29 18:09:48.364001+00,53,5860956.0,371811,approved,0,0,0,5,0,0.0,4,10
6185085,0.0,"Why would she bite the hand that feeds her?  She has a very good chance.  She's smart, pretty, a fresh face, local girl, hard worker...all winning traits, in my book.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-20 02:29:10.355620+00,22,6184982.0,391252,approved,0,0,0,6,0,0.0,10,4
570700,0.7,"Ain't gonna happen.  Until the hypocrisy is gone with having swishy bishops and priests condemn us from the altar, then going to their gay parties and meeting their boyfriends, is gone nothing will change.  And we gay people know them too.  They try to pick us up in gay bars or bathhouses.   It is horrible what they can justify for themselves, while condemning in others.  Gay people often hate the church for the hatred they have received from the hierarchy, from religious family members and the hatred expressed by supposedly devout people, usually with the blessings of Father SoNSo or Bishop suchNSuch.  They are gone and never coming back.",0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-02 19:10:41.801339+00,53,,150307,approved,0,0,0,9,0,0.1,10,10
5508256,0.0,"""Those supposedly entitled young adults with fragile egos born in the 2000s who live in their parents' basements and hop from job-to-job – it turns out they're also much less likely to have babies, at least so far. Some experts think millennials are just postponing parenthood while others fear they're choosing not to have children at all.""

What kind of a paragraph is that in a report? It's not attributed to anyone through quotation marks. Women might be more likely to have babies if there were family friendly policies and quality affordable childcare so that women can pursue education and career. Showing a little respect for women, making maternity costs more reasonable, and working to lower maternal mortality might also be an encouraging gesture. Treating women as if they should have no control over their bodies and should not have ready access to birth control might encourage women to say ""hell no.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-01 01:01:33.564614+00,21,,350457,approved,0,0,0,0,1,0.0,4,4
968932,0.0,"I used to work for his publisher, HarperCollins, and I remember him so well especially as I live in the same town as him. Age of Longing was huge for HC. I remember doing a lot of marketing for it. And it was so exciting when he won the Giller et al. We were all so happy for him and HC. What a lovely man - and his wife Phyllis too! So sad. RIP!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-08 22:35:17.275222+00,54,,167034,approved,0,0,0,3,0,0.0,10,4
599702,0.0,"In respones to the Gospel, the Church should be prophetic.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-14 16:29:51.861854+00,53,,151503,approved,0,0,0,0,0,0.0,10,4
534307,0.0,One thing our healthcare system does exceptionally well is look after the health care (if that isn't an oxymoron) and service providers. I wish it worked half as well for the patients.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-18 04:10:56.279242+00,54,,148744,approved,0,0,0,1,0,0.0,0,4
5530473,0.7,"Pretty sick, UgottaBeKidding.  Third lowest taxes of any state in the union, but the only thing you can do is blame the mayor and Unions?  Why not blame the Muslims?  Or the Jews - everyone (like you) knows they run the world.  I used to run Argentina, but you know what?  It was just too much trouble....",0.1,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-05 07:05:14.576059+00,21,5527376.0,351536,approved,2,0,1,1,1,0.0,4,10
6063386,0.855072463768116,Darn SA headline manipulators. Headline should have been: 'Another Muslim  murders passers by.' Dumb Europeans have allowed the plague of Muslimists to immigrate.,0.0579710144927536,0.1304347826086956,0.7681159420289856,0.855072463768116,0.072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-01 20:35:33.794776+00,55,6062876.0,384128,approved,0,1,0,3,0,0.0,4,69
5607873,0.5,"Woman have had dildos, what's the difference?
Men don't care about that.
 It seems woman are getting paranoid that men may not need them anymore? Hmmmmm.",0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-17 16:57:50.437891+00,54,,355886,rejected,0,0,0,0,0,0.3,4,10
6070154,0.5,"The shooter wears a turban and shouts 'Allah Akbar'! and we bomb some third world failed nation into the stone age, but some deranged white person does the exact same thing and people shrug it off as 'the price of freedom'. Who needs to worry about terrorists when the majority of our mass shootings are committed by our very own.",0.0,0.0,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2017-10-02 20:48:39.436716+00,21,,384312,approved,0,0,0,2,2,0.0,10,10
5488830,0.5263157894736842,I have long suspected this.. still do.   he protests way too much about anything related to gay sex.,0.0,0.0394736842105263,0.3815789473684211,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-28 01:06:23.750071+00,53,5484190.0,348728,approved,0,0,0,0,0,0.4342105263157895,4,76
5289671,0.5,"Women who vote to take away other women's cancer tests when they know those women can't afford to get those cancer tests elsewhere are not supporting life but the death of their sisters.  

Many Catholic women put our current women hating president into office, knowing that he bragged about how he criminally molested women and abused teens at his pageants by intentionally entering dressing rooms when underage teens were naked.  

There is nothing right about any women supporting other women while those women attack the freedom and life saving health benefits of other women.  If the women are nuns attacking the poor women of our communities due to their own personal agendas without concern for the women they are hurting, why should others be concerned about them losing their benefits?  At least these women voted for the jerk who took away their funds.",0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-23 02:09:50.365151+00,53,5288951.0,336541,approved,0,0,0,3,0,0.2,10,10
612510,0.5689655172413794,"you don't have to do much research on trumpy, all over the news telling how bad he is as a person and businessman.  he like to grope women and scam his clients.  he is just a dirty person without integrity and morals.  and you birds want him for president?  not my president, never, ever.",0.0172413793103448,0.0689655172413793,0.0172413793103448,0.5344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-19 04:52:44.055188+00,22,610416.0,152154,approved,0,0,0,2,0,0.0862068965517241,5,58
582783,0.0,"Yeah, I think they're all fearing what he might do to the economy.  Maybe there's something to that fear?",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-07 22:47:59.036725+00,21,582317.0,150879,approved,0,0,0,5,0,0.0,0,4
5288121,0.0,Was there really security in that place that could have escorted her home or car. They should create a safer way of transferring money to winners.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-22 18:07:51.698421+00,21,,336526,approved,1,1,0,4,0,0.0,0,4
6239631,0.6,"It's ignorant to assert that it's black and white. You obviously have never been in this situation. It wouldn't be possible unless America were a female-supremacist culture. Then you would know about gray, and black and blue. But you're just a talker who speaks banalities. And you're common. Seriously, how many American men are misogynists? American culture is misogynist and  More women that vote Democrat and carry firearms and/or employ lawyers could be the people that change things because women definitely aren't tolerating people who assert that women aren't entitled to privacy, to control their genitals, aren't entitled to life, liberty and the pursuit of happiness. We will have justice in these matters or we will sabotage this woman-hating society. We will tear this society apart.",0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2017-10-28 07:24:20.115553+00,13,6236817.0,394150,approved,0,1,0,4,1,0.0,10,10
5821222,0.5,"Hilarious!  There are priests who raped boys, refused to admit their crimes and the Catholic Church tried to cover it up.  Let's hope the bar for being thrown out of or quitting the Church has been lowered and will be kept in place for the future.",0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-22 22:30:31.614564+00,105,,369457,approved,0,0,0,0,0,0.3,6,10
